file,version,iter,time_namelookup,time_connect,time_appconnect,time_pretransfer,time_redirect,time_starttransfer,time_total
empty_file,tcp,100,0.000092,0.036060,0.092534,0.092585,0.000000,0.131754,0.131791
empty_file,quic,1,0.000026,0.043553,0.000000,0.043628,0.000000,0.095434,0.095524
empty_file,quic,2,0.000043,0.047658,0.000000,0.047799,0.000000,0.103089,0.103165
empty_file,quic,3,0.000106,0.050512,0.000000,0.050719,0.000000,0.093582,0.093632
empty_file,quic,4,0.000033,0.047933,0.000000,0.048055,0.000000,0.091745,0.091855
empty_file,quic,5,0.000117,0.053215,0.000000,0.053592,0.000000,0.099853,0.099925
empty_file,quic,6,0.000071,0.050219,0.000000,0.050432,0.000000,0.097619,0.097667
empty_file,quic,7,0.000038,0.049068,0.000000,0.049235,0.000000,0.104179,0.104251
empty_file,quic,8,0.000032,0.048268,0.000000,0.048630,0.000000,0.095587,0.095694
empty_file,quic,9,0.000180,0.050907,0.000000,0.050994,0.000000,0.094618,0.094749
empty_file,quic,10,0.000185,0.051238,0.000000,0.051669,0.000000,0.097396,0.097480
empty_file,quic,11,0.000048,0.051213,0.000000,0.051367,0.000000,0.090467,0.090531
empty_file,quic,12,0.000057,0.048535,0.000000,0.048636,0.000000,0.088264,0.088317
empty_file,quic,13,0.000043,0.061727,0.000000,0.061813,0.000000,0.117791,0.117870
empty_file,quic,14,0.000174,0.050349,0.000000,0.050569,0.000000,0.101642,0.101716
empty_file,quic,15,0.000058,0.063703,0.000000,0.063845,0.000000,0.103405,0.103476
empty_file,quic,16,0.000050,0.050810,0.000000,0.050955,0.000000,0.090945,0.091049
empty_file,quic,17,0.000057,0.058756,0.000000,0.058844,0.000000,0.098557,0.098600
empty_file,quic,18,0.000031,0.050202,0.000000,0.050323,0.000000,0.097592,0.097623
empty_file,quic,19,0.000043,0.047798,0.000000,0.047935,0.000000,0.091737,0.091826
empty_file,quic,20,0.000121,0.045781,0.000000,0.046025,0.000000,0.089071,0.089134
empty_file,quic,21,0.000043,0.047678,0.000000,0.047833,0.000000,0.090637,0.090674
empty_file,quic,22,0.000041,0.045420,0.000000,0.045536,0.000000,0.088566,0.088609
empty_file,quic,23,0.000046,0.052181,0.000000,0.052378,0.000000,0.103804,0.103911
empty_file,quic,24,0.000100,0.055176,0.000000,0.055378,0.000000,0.105966,0.106021
empty_file,quic,25,0.000031,0.044723,0.000000,0.044803,0.000000,0.084464,0.084502
empty_file,quic,26,0.000028,0.043830,0.000000,0.043936,0.000000,0.087421,0.087456
empty_file,quic,27,0.000034,0.049766,0.000000,0.050057,0.000000,0.096925,0.096959
empty_file,quic,28,0.000031,0.048994,0.000000,0.049114,0.000000,0.096747,0.096799
empty_file,quic,29,0.000033,0.050666,0.000000,0.050822,0.000000,0.097610,0.097684
empty_file,quic,30,0.000103,0.049080,0.000000,0.049249,0.000000,0.101020,0.101116
empty_file,quic,31,0.000101,0.052664,0.000000,0.052776,0.000000,0.092274,0.092334
empty_file,quic,32,0.000042,0.045114,0.000000,0.045302,0.000000,0.084692,0.084746
empty_file,quic,33,0.000043,0.051874,0.000000,0.052001,0.000000,0.091528,0.091558
empty_file,quic,34,0.000028,0.046847,0.000000,0.047001,0.000000,0.090487,0.090524
empty_file,quic,35,0.000027,0.045793,0.000000,0.045875,0.000000,0.089342,0.089370
empty_file,quic,36,0.000038,0.050718,0.000000,0.050858,0.000000,0.093971,0.093997
empty_file,quic,37,0.000029,0.050492,0.000000,0.050779,0.000000,0.101608,0.101639
empty_file,quic,38,0.000031,0.049038,0.000000,0.049177,0.000000,0.096628,0.096669
empty_file,quic,39,0.000033,0.049014,0.000000,0.049134,0.000000,0.092523,0.092554
empty_file,quic,40,0.000032,0.045501,0.000000,0.045587,0.000000,0.089490,0.089531
empty_file,quic,41,0.000044,0.052728,0.000000,0.053116,0.000000,0.096219,0.096270
empty_file,quic,42,0.000034,0.054267,0.000000,0.054360,0.000000,0.109924,0.109961
empty_file,quic,43,0.000059,0.047920,0.000000,0.048155,0.000000,0.094755,0.094801
empty_file,quic,44,0.000041,0.051217,0.000000,0.051366,0.000000,0.102123,0.102155
empty_file,quic,45,0.000039,0.048976,0.000000,0.049072,0.000000,0.096557,0.096620
empty_file,quic,46,0.000085,0.046829,0.000000,0.046929,0.000000,0.102445,0.102515
empty_file,quic,47,0.000035,0.054142,0.000000,0.054245,0.000000,0.101699,0.101731
empty_file,quic,48,0.000037,0.044247,0.000000,0.044410,0.000000,0.096108,0.096213
empty_file,quic,49,0.000095,0.051520,0.000000,0.051781,0.000000,0.094996,0.095077
empty_file,quic,50,0.000039,0.045669,0.000000,0.045796,0.000000,0.093018,0.093075
empty_file,quic,51,0.000076,0.051667,0.000000,0.052194,0.000000,0.099367,0.099442
empty_file,quic,52,0.000075,0.044404,0.000000,0.044564,0.000000,0.092866,0.093011
empty_file,quic,53,0.000074,0.060764,0.000000,0.061037,0.000000,0.106653,0.106699
empty_file,quic,54,0.000040,0.043970,0.000000,0.044149,0.000000,0.082919,0.082965
empty_file,quic,55,0.000040,0.058302,0.000000,0.058392,0.000000,0.098293,0.098346
empty_file,quic,56,0.000033,0.068120,0.000000,0.068307,0.000000,0.115422,0.115455
empty_file,quic,57,0.000161,0.051651,0.000000,0.051777,0.000000,0.091328,0.091418
empty_file,quic,58,0.000049,0.052687,0.000000,0.052830,0.000000,0.090607,0.090653
empty_file,quic,59,0.000075,0.049634,0.000000,0.049764,0.000000,0.103491,0.103563
empty_file,quic,60,0.000035,0.058530,0.000000,0.058643,0.000000,0.101951,0.102012
empty_file,quic,61,0.000092,0.056031,0.000000,0.056223,0.000000,0.095771,0.095856
